Portfolio,Coin Name,Coin Symbol,Exchange,Pair,Type,Amount,Price,Price USD,Fee Percent,Fee Amount,Fee Currency,Date,Notes
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32576312,,39351.19241212,,,,"2/26/2022, 2:10:51 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28946502,,39323.89700674,,,,"2/26/2022, 12:24:06 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3059752,,39323.89700674,,,,"2/26/2022, 10:37:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,39200.60212648,,0.000005569999999899267,bitcoin,"2/26/2022, 10:37:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38112298,,39323.89700674,,,,"2/26/2022, 9:40:53 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26851631,,39275.04638384,,,,"2/26/2022, 3:13:53 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3341902,,39323.89700674,,,,"2/26/2022, 3:10:27 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,117.89299709,,39275.04638384,,,,"2/26/2022, 3:10:27 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31040982,,39323.89700674,,,,"2/26/2022, 1:28:15 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29099428,,39266.30447779,,,,"2/26/2022, 1:21:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28972304,,39217.94227447,,,,"2/25/2022, 11:05:46 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30705468,,39217.94227447,,,,"2/25/2022, 10:40:03 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33168674,,39217.94227447,,,,"2/25/2022, 9:22:11 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.40660011,,39217.94227447,,,,"2/25/2022, 8:09:13 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.409585,,39217.94227447,,,,"2/25/2022, 5:56:07 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30954038,,39217.94227447,,,,"2/25/2022, 5:00:30 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33372514,,39217.94227447,,,,"2/25/2022, 4:55:57 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.43563571,,39217.94227447,,,,"2/25/2022, 4:46:04 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37794186,,39217.94227447,,,,"2/25/2022, 3:35:49 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.355497,,39217.94227447,,,,"2/25/2022, 2:16:19 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.82389482,,39217.94227447,,,,"2/25/2022, 12:10:46 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,1,,39217.94227447,,0.000005980000000072039,bitcoin,"2/25/2022, 10:21:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36398247,,39217.94227447,,,,"2/25/2022, 10:13:41 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2942479,,39217.94227447,,,,"2/25/2022, 9:53:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25846902,,38258.93366123,,,,"2/25/2022, 8:14:11 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35996342,,38390.08496075,,,,"2/25/2022, 6:59:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,115.79363910999996,,38258.93366123,,,,"2/25/2022, 2:54:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33789833,,38305.08769993,,,,"2/25/2022, 2:54:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26070191,,38276.06135685,,,,"2/25/2022, 1:14:49 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26904643,,38290.59434003,,,,"2/24/2022, 9:16:10 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30120813,,38290.59434003,,,,"2/24/2022, 8:41:24 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32118221,,38290.59434003,,,,"2/24/2022, 8:39:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36205245,,38290.59434003,,,,"2/24/2022, 8:07:51 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30966133,,38290.59434003,,,,"2/24/2022, 5:57:30 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30135225,,38290.59434003,,,,"2/24/2022, 3:30:23 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27995128,,38290.59434003,,,,"2/24/2022, 3:24:46 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30504831,,38290.59434003,,,,"2/24/2022, 3:19:07 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31026413,,35640.36236866,,,,"2/24/2022, 1:32:35 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,35639.71546357,,0.0000058100000002170304,bitcoin,"2/24/2022, 11:32:06 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33890631,,35640.36236866,,,,"2/24/2022, 11:32:06 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29489226,,35426.35782577,,,,"2/24/2022, 5:12:16 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27153503,,35654.777188,,,,"2/24/2022, 4:49:48 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2640833,,35640.36236866,,,,"2/24/2022, 4:34:53 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30211141,,35619.71554977,,,,"2/24/2022, 4:33:47 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2702499,,35505.98554163,,,,"2/24/2022, 2:27:22 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,117.24250290999998,,35654.777188,,,,"2/24/2022, 2:27:22 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28872837,,35320.93817581,,,,"2/24/2022, 1:41:50 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26902932,,37337.11256232,,,,"2/23/2022, 8:27:28 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29064343,,38253.90906921,,,,"2/23/2022, 6:06:13 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34344033,,37803.47561854,,,,"2/23/2022, 5:13:16 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30345024,,37897.33329951,,,,"2/23/2022, 4:04:57 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33732685,,37803.47561854,,,,"2/23/2022, 1:46:46 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29944578,,38253.90906921,,,,"2/23/2022, 12:33:41 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28840336,,37904.2200501,,,,"2/23/2022, 12:22:46 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32914864,,37803.47561854,,,,"2/23/2022, 12:17:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36490646,,38253.90906921,,,,"2/23/2022, 10:50:45 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,37803.47561854,,0.0000058100000002170304,bitcoin,"2/23/2022, 10:01:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27515348,,37928.9416945,,,,"2/23/2022, 10:01:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32233856,,37928.9416945,,,,"2/23/2022, 9:34:48 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26042032,,38253.90906921,,,,"2/23/2022, 8:59:11 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30001693,,38253.90906921,,,,"2/23/2022, 8:04:56 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25456172,,37897.33329951,,,,"2/23/2022, 6:38:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3080973,,37897.33329951,,,,"2/23/2022, 4:29:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,0.00013267,,37803.47561854,,,,"2/23/2022, 3:00:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29160559,,37803.47561854,,,,"2/23/2022, 2:49:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,119.05404890999995,,38253.90906921,,,,"2/23/2022, 2:49:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,0.00013131,,37904.2200501,,,,"2/23/2022, 2:25:15 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32536255,,37803.47561854,,,,"2/23/2022, 2:02:59 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26409264,,37803.47561854,,,,"2/23/2022, 12:51:09 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28064942,,38253.90906921,,,,"2/23/2022, 12:41:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30042816,,38337.96279547,,,,"2/22/2022, 11:29:26 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29415885,,38337.96279547,,,,"2/22/2022, 10:21:12 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25916039,,38337.96279547,,,,"2/22/2022, 8:38:14 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34228027,,38337.96279547,,,,"2/22/2022, 5:35:28 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.53648354,,38337.96279547,,,,"2/22/2022, 5:26:39 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27113365,,38337.96279547,,,,"2/22/2022, 3:24:32 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37335182,,38337.96279547,,,,"2/22/2022, 3:23:46 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31827227,,38337.96279547,,,,"2/22/2022, 3:02:20 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36626754,,38337.96279547,,,,"2/22/2022, 1:34:29 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27807782,,38337.96279547,,,,"2/22/2022, 12:22:07 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25927461,,38337.96279547,,,,"2/22/2022, 11:34:22 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27025331,,38337.96279547,,,,"2/22/2022, 10:08:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28171081,,38337.96279547,,,,"2/22/2022, 10:05:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,38337.96279547,,0.000006459999999819388,bitcoin,"2/22/2022, 10:02:04 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29641612,,38337.96279547,,,,"2/22/2022, 8:38:11 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26319725,,38337.96279547,,,,"2/22/2022, 6:20:09 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34682787,,38337.96279547,,,,"2/22/2022, 5:48:51 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29493425,,38337.96279547,,,,"2/22/2022, 4:45:17 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34000327,,38337.96279547,,,,"2/22/2022, 3:57:10 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34002405,,38337.96279547,,,,"2/22/2022, 3:20:21 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,113.81236159999997,,38337.96279547,,,,"2/22/2022, 3:20:21 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30612165,,38337.96279547,,,,"2/22/2022, 2:26:52 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35772697,,38337.96279547,,,,"2/22/2022, 2:08:08 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31329186,,37592.39504288,,,,"2/21/2022, 11:19:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31445724,,37592.39504288,,,,"2/21/2022, 11:13:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33171218,,37592.39504288,,,,"2/21/2022, 9:41:25 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37430655,,37592.39504288,,,,"2/21/2022, 9:29:28 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.44754316,,37592.39504288,,,,"2/21/2022, 9:04:06 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36302552,,37592.39504288,,,,"2/21/2022, 7:06:28 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29195274,,37592.39504288,,,,"2/21/2022, 5:47:45 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.53590014,,37592.39504288,,,,"2/21/2022, 5:34:47 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31921001,,37592.39504288,,,,"2/21/2022, 3:48:13 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36547701,,37592.39504288,,,,"2/21/2022, 2:55:02 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31423022,,37592.39504288,,,,"2/21/2022, 2:38:31 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,1,,37592.39504288,,0.00000516999999966572,bitcoin,"2/21/2022, 2:21:37 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.58502196,,37592.39504288,,,,"2/21/2022, 2:21:37 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25679245,,37592.39504288,,,,"2/21/2022, 9:39:59 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29391928,,37592.39504288,,,,"2/21/2022, 8:57:59 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3511354,,37592.39504288,,,,"2/21/2022, 8:12:30 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25687379,,37592.39504288,,,,"2/21/2022, 6:47:38 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30052585,,37592.39504288,,,,"2/21/2022, 5:56:15 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27650909,,37592.39504288,,,,"2/21/2022, 4:27:58 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30007164,,37592.39504288,,,,"2/21/2022, 2:40:09 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,122.66134675,,37592.39504288,,,,"2/21/2022, 2:40:09 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32467109,,37592.39504288,,,,"2/21/2022, 1:13:11 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.44465577,,37592.39504288,,,,"2/21/2022, 12:28:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28826189,,38739.39691629,,,,"2/20/2022, 11:01:53 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28376539,,38739.39691629,,,,"2/20/2022, 8:46:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28143182,,38604.01691698,,,,"2/20/2022, 8:15:11 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25395832,,38767.59860207,,,,"2/20/2022, 7:35:56 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27585235,,38604.01691698,,,,"2/20/2022, 7:34:42 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29665665,,38776.14512124,,,,"2/20/2022, 7:29:50 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2721904,,38556.40932044,,,,"2/20/2022, 7:06:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30979769,,38556.40932044,,,,"2/20/2022, 4:24:28 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29103145,,38556.40932044,,,,"2/20/2022, 3:52:48 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37414558,,38739.39691629,,,,"2/20/2022, 3:48:13 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27088414,,38739.39691629,,,,"2/20/2022, 1:00:39 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2.9999999999999996,,38713.57296727,,0.0000058100000002170304,bitcoin,"2/20/2022, 10:06:14 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26513168,,38556.40932044,,,,"2/20/2022, 7:47:00 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31954302,,38713.57296727,,,,"2/20/2022, 7:09:58 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27286183,,38556.40932044,,,,"2/20/2022, 6:19:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,119.99194107999983,,38776.14512124,,1.1368683772161603e-13,bitcoin,"2/20/2022, 4:03:07 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26013383,,38776.14512124,,,,"2/20/2022, 4:03:07 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30951131,,38767.59860207,,,,"2/20/2022, 1:51:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26624878,,38739.39691629,,,,"2/20/2022, 12:06:36 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25982628,,40126.77959567,,,,"2/19/2022, 5:22:23 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25135374,,40126.77959567,,,,"2/19/2022, 5:19:38 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33538501,,40126.77959567,,,,"2/19/2022, 5:10:34 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2909604,,40126.77959567,,,,"2/19/2022, 3:58:32 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25768806,,40126.77959567,,,,"2/19/2022, 2:31:17 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29022736,,40126.77959567,,,,"2/19/2022, 2:31:14 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26672549,,40126.77959567,,,,"2/19/2022, 9:35:01 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33057007,,40126.77959567,,,,"2/19/2022, 6:36:36 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29862628,,40126.77959567,,,,"2/19/2022, 5:15:27 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28579819,,40126.77959567,,,,"2/19/2022, 4:48:39 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27604987,,40126.77959567,,,,"2/19/2022, 2:56:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31200997,,40126.77959567,,,,"2/19/2022, 2:50:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,116.30710266999984,,40126.77959567,,1.1368683772161603e-13,bitcoin,"2/19/2022, 2:50:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26206358,,40126.77959567,,,,"2/19/2022, 1:33:13 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27310176,,40126.77959567,,,,"2/19/2022, 1:33:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2720305,,40126.77959567,,,,"2/19/2022, 12:06:46 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38824129,,39972.99985517,,,,"2/18/2022, 3:22:23 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37432115,,39972.99985517,,,,"2/18/2022, 3:02:57 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25425994,,39972.99985517,,,,"2/18/2022, 12:46:11 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33999864,,39972.99985517,,,,"2/18/2022, 12:27:02 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29656423,,39972.99985517,,,,"2/18/2022, 10:36:35 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,40911.53820981,,0.00000716000000000605,bitcoin,"2/18/2022, 10:03:28 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30413298,,40905.09233026,,,,"2/18/2022, 10:03:28 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33384428,,40905.09233026,,,,"2/18/2022, 9:16:27 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28260718,,40858.20853715,,,,"2/18/2022, 9:03:52 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30791165,,40905.09233026,,,,"2/18/2022, 8:26:13 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29664739,,40905.09233026,,,,"2/18/2022, 6:28:23 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33691087,,40824.11761041,,,,"2/18/2022, 4:55:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28121423,,40858.20853715,,,,"2/18/2022, 4:39:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,122.22832726000001,,40850.20887602,,,,"2/18/2022, 2:43:48 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33063478,,40910.29294205,,,,"2/18/2022, 2:43:48 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3116328,,40824.11761041,,,,"2/18/2022, 1:54:48 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31874872,,40910.29294205,,,,"2/18/2022, 1:01:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35268897,,40536.77562129,,,,"2/17/2022, 10:00:51 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.50474397,,40536.77562129,,,,"2/17/2022, 9:56:38 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.39979896,,40536.77562129,,,,"2/17/2022, 7:14:04 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3120268,,40536.77562129,,,,"2/17/2022, 6:50:04 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30868132,,40536.77562129,,,,"2/17/2022, 6:38:22 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25987886,,40536.77562129,,,,"2/17/2022, 4:52:43 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3629793,,41951.29045542,,,,"2/17/2022, 3:47:32 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26722896,,41922.13169558,,,,"2/17/2022, 3:28:11 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29340231,,41916.21493548,,,,"2/17/2022, 2:33:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28733598,,41966.38525867,,,,"2/17/2022, 1:38:45 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.43396623,,41966.38525867,,,,"2/17/2022, 1:33:32 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,41966.38525867,,0.000006469999999758613,bitcoin,"2/17/2022, 11:33:11 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.39187606,,41985.4921776,,,,"2/17/2022, 11:05:58 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29085838,,41966.38525867,,,,"2/17/2022, 10:38:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34360072,,41966.38525867,,,,"2/17/2022, 10:33:44 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25835028,,41966.38525867,,,,"2/17/2022, 8:44:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,133.77705278000002,,41985.4921776,,,,"2/17/2022, 8:44:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32680839,,41985.4921776,,,,"2/17/2022, 5:22:58 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28549117,,41916.21493548,,,,"2/17/2022, 4:55:18 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26343768,,41966.38525867,,,,"2/17/2022, 4:11:04 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30625679,,41922.13169558,,,,"2/17/2022, 3:13:39 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28392971,,41966.38525867,,,,"2/17/2022, 1:05:11 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30628171,,41985.4921776,,,,"2/17/2022, 12:37:53 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3609364,,41985.4921776,,,,"2/17/2022, 12:34:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3221789,,43969.81888096,,,,"2/16/2022, 11:29:21 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33365015,,43969.81888096,,,,"2/16/2022, 10:30:13 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28882254,,43969.81888096,,,,"2/16/2022, 9:31:08 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32834882,,43969.81888096,,,,"2/16/2022, 8:06:16 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.65107621,,43969.81888096,,,,"2/16/2022, 7:59:08 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30497336,,43969.81888096,,,,"2/16/2022, 7:41:22 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35810903,,43969.81888096,,,,"2/16/2022, 7:30:47 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35166964,,43969.81888096,,,,"2/16/2022, 6:30:44 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29125828,,43969.81888096,,,,"2/16/2022, 5:40:36 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26172839,,43969.81888096,,,,"2/16/2022, 4:37:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32771382,,43969.81888096,,,,"2/16/2022, 4:10:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.43175951,,43969.81888096,,,,"2/16/2022, 2:34:31 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37797594,,43969.81888096,,,,"2/16/2022, 1:56:33 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35117118,,43969.81888096,,,,"2/16/2022, 1:06:32 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.39964934,,43969.81888096,,,,"2/16/2022, 11:09:52 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,43969.81888096,,0.000017319999999543256,bitcoin,"2/16/2022, 10:22:40 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34311971,,43969.81888096,,,,"2/16/2022, 9:48:49 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26822561,,43969.81888096,,,,"2/16/2022, 9:12:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31055489,,43969.81888096,,,,"2/16/2022, 9:05:18 AM",
